record_id,policy_id,entry_type,correct_type,update_type,update_level,description,date_announced,date_start,date_end,country,ISO_A3,ISO_A2,init_country_level,domestic_policy,province,city,type,type_sub_cat,type_text,institution_status,target_country,target_geog_level,target_region,target_province,target_city,target_other,target_who_what,target_direction,travel_mechanism,compliance,enforcer,index_high_est,index_med_est,index_low_est,index_country_rank,link,date_updated,recorded_date
R_2cjYlLqzYdLXGqhNA,4650898,new_entry,original,,,"From March 20, 2020, Liechtenstein announces a ban on gathering of more than 5 people.",2020-03-20,2020-03-20,,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"National Government,Ministry/Department of Health,Provincial/State Government,Municipal Government,Police",56.316810799285,53.6792273377695,51.3259040321216,172,https://www.regierung.li/media/attachments/136-soziale-kontakte-reduktion-corona.pdf?t=637203280432992420,2020-04-03,2020-04-03T09:27:15Z
R_3lujjkQbY8jGVGuNA,1891588,update,original,Change of Policy,Strengthening,"On February 28, 2020, Liechtenstein restricted events and gathers to a maximum of 1,000 people until at least the 15th of March. 
On March 13, 2020, the level was set to a maximum of 100 people until at least the April 30, 2020.
On April 30, the restriction was extended to at least ""end of August"".",2020-04-30,2020-04-30,2020-09-30,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-05-24,2020-05-24T11:02:38Z
R_3floZo6pthdeazCAq,2250810,new_entry,original,,,"On May 20, the government of Liechtenstein announced to replace the previous ban of gatherings of more than 5 people in public by an obligatory distance of 2m between people of different households. However, private and public events remain prohibited.",2020-05-20,2020-05-20,,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,Cancellation of an annually recurring event,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Fines,"Provincial/State Government,Municipal Government,Police",,,,,https://www.regierung.li/media/attachments/276-corona-abstandsgebot-ersetzt-versammlungsverbot.pdf?t=637274335383221666,2020-06-10,2020-06-10T23:39:05Z
R_3EgRt6SLvHwLKiqNA,8772657,update,original,End of Policy,,"On March 16, 2020, Liechtenstein further prohibits private and public events and gatherings of more than 5 people.
On May 20, the government of Liechtenstein announced to replace the previous ban of gatherings of more than 5 people in public by an obligatory distance of 2m between people of different households. However, private and public events remain prohibited.",2020-05-20,2020-05-20,,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-06-17,2020-06-17T23:22:39Z
R_3KVhCGnvK6NZHfiNA,4781367,new_entry,original,,,"On May 29, the gov of Liechtenstein announced that from June 6 on, private and public events can take place for up to 300 participants. Public events must provide a protection concept.",2020-05-29,2020-06-06,2020-08-31,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Police",,,,,https://www.regierung.li/media/attachments/293-corona-neue-normalitaet-0529.pdf?t=637278631745518693,2020-06-15,2020-06-15T22:17:17Z
R_2AGrWznFLN6gIdDNA,6254431,new_entry,original,,,"On May 29, the government of Liechtenstein announced that all cultural institutions still closed are allowed to reopen. However, night clubs are restricted to 100 people.",2020-05-29,2020-06-06,,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Fines,"Municipal Government,Police",,,,,https://www.regierung.li/media/attachments/293-corona-neue-normalitaet-0529.pdf?t=637278631745518693,2020-07-01,2020-07-01T22:44:43Z
R_2YVYqeWZPp8RUK5Aq,2250810,update,original,End of Policy,,"On May 20, the government of Liechtenstein announced to replace the previous ban of gatherings of more than 5 people in public by an obligatory distance of 2m between people of different households. However, private and public events remain prohibited.
On May 29, the gov of Liechtenstein announced that from June 6 on, private and public events can take place for up to 300 participants. Public events must provide a protection concept.",2020-05-29,2020-06-06,,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,Cancellation of an annually recurring event,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Fines,"Provincial/State Government,Municipal Government,Police",,,,,NA,2020-06-15,2020-06-15T22:10:25Z
R_1IMLm8UPvf2kieLNA,4781367,update,original,Change of Policy,Strengthening,"On May 29, the gov of Liechtenstein announced that from June 6 on, private and public events can take place for up to 300 participants. Public events must provide a protection concept.
On June 24 the gov of Liechtenstein announced that events are only restricted to 1.000 participants from July 3 on. Events with more than 1000 participants will presumably be possible from September on.",2020-06-24,2020-07-03,2020-08-31,Liechtenstein,LIE,LI,National,1,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory (Unspecified/Implied),"Provincial/State Government,Police",,,,,NA,2020-07-11,2020-07-11T21:55:37Z
R_1jNXe8kkcXGkf4cNA,1891588,update,original,Change of Policy,Strengthening,"On February 28, 2020, Liechtenstein restricted events and gathers to a maximum of 1,000 people until at least the 15th of March.
On March 13, 2020, the level was set to a maximum of 100 people until at least the April 30, 2020.
On April 30, the restriction was extended to at least ""end of August"".
On August 18, the restriction was extended to the end of September.",2020-08-18,2020-08-18,2020-09-30,Liechtenstein,LIE,LI,National,0,,,Restrictions of Mass Gatherings,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,,,,,NA,2020-08-22,2020-08-22T11:09:34Z
R_XHRhwwLrG9fy42BNA,455864,new_entry,correction,,,"On March 11, Liechtenstein banned visits to elderly homes to at least March 25, 2020.",2020-03-11,2020-03-11,2020-03-25,Liechtenstein,LIE,LI,National,1,,,Social Distancing,,,"",Liechtenstein,,,,,,All Residents (Citizen Residents + Foreign Residents),,,Mandatory with Legal Penalties (Jail Time),National Government,52.8933574788468,51.9018119622108,50.9216156585683,160,https://www.regierung.li/media/attachments/111-corona-besuchverbot-pflegeheim.pdf?t=637203155251233484,2020-03-29,2020-03-29T16:12:01Z
