date,municipality,state,highestsize,minsize,avgsize,violent_protest,curfew_protest,property_damage_protest,police_protest,url_source1,url_source2,countlove,wiki,ipsos
2020-06-02,Meridian,Mississippi,4,4,4,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Mississippi,NA,0,1,0
2020-06-02,Petal,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,https://www.hattiesburgamerican.com/story/news/2020/06/05/mississippi-protests-george-floyd-death-petal-mayor-remarks-lorraine-bates/3139238001/,1,0,0
2020-06-02,Tupelo,Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,https://www.djournal.com/news/local/indivisible-northeast-ms-to-hold-unity-march-listening-session-on-saturday/article_95f97b2f-550f-5f96-9918-f9edc50dfd68.html,1,0,0
2020-06-02,AlbertLea,Minnesota,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minnesota,NA,0,1,1
2020-06-02,Minneapolis,Minnesota,NA,NA,NA,0,1,0,0,NA,NA,0,0,1
2020-06-02,Minneapolis,Minnesota,NA,NA,NA,0,1,0,0,NA,NA,0,0,1
2020-06-02,Minneapolis–SaintPaul,Minnesota,NA,NA,NA,0,1,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Minneapolis%E2%80%93Saint_Paul,NA,0,1,0
2020-06-02,St.Paul,Minnesota,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Waseca,Minnesota,100,100,100,NA,NA,NA,NA,NA,https://www.southernminn.com/waseca_county_news/news/article_90150abf-d8d9-5fb9-ac68-79a34a221dc8.html,1,0,0
2020-06-02,AnnArbor,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mlive.com/public-interest/2020/06/thousands-of-michiganders-have-marched-through-tears-and-tear-gas-to-protest-police-brutality-are-we-finally-ready-for-real-change.html,1,0,0
2020-06-02,Detroit,Michigan,300,300,300,0,1,0,0,NA,https://www.freep.com/story/news/2020/06/02/detroit-protests-against-police-brutality-continue-5th-day/3125960001/,1,0,1
2020-06-02,EastLansing,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lansingstatejournal.com/story/news/2020/06/02/protest-against-excessive-force-planned-east-lansing/3122559001/,1,0,0
2020-06-02,GrandRapids,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.fox17online.com/news/local-news/grand-rapids/spontaneous-peaceful-protest-takes-place,1,0,0
2020-06-02,GrossePointeWoods,Michigan,100,100,100,NA,NA,NA,NA,NA,https://www.freep.com/story/news/local/michigan/detroit/2020/06/02/grosse-pointe-woods-protest-black-lives-matter-george-floyd/3126436001/,1,0,0
2020-06-02,Hancock,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.mininggazette.com/news/2020/06/floyd-protests-may-mark-turning-point-protesters-say/,1,0,0
2020-06-02,Ionia,Michigan,120,120,120,NA,NA,NA,NA,NA,https://www.sentinel-standard.com/news/20200602/ionia-racial-justice-sit-in-turns-into-march-down-main-street,1,0,0
2020-06-02,Kalamazoo,Michigan,1000,1000,1000,1,1,0,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.woodtv.com/news/kzoo-and-bc/kalamazoo-issues-curfew-mi-national-guard-to-assist/,1,1,1
2020-06-02,Lansing,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.lansingstatejournal.com/story/news/local/2020/06/03/group-gathers-downtown-lansing-protest-police-brutality/3139757001/,1,0,0
2020-06-02,LansingandEastLansing,Michigan,250,250,250,1,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,NA,0,1,0
2020-06-02,Livonia,Michigan,20,20,20,NA,NA,NA,NA,NA,https://www.hometownlife.com/story/news/local/livonia/2020/06/02/protesters-return-livonia-black-lives-matter-message/3125261001/,1,0,0
2020-06-02,Marquette,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.miningjournal.net/news/front-page-news/2020/06/marquette-downtown-hosts-new-protest/,1,0,0
2020-06-02,Marshall,Michigan,NA,NA,NA,NA,NA,NA,NA,NA,https://www.battlecreekenquirer.com/story/news/2020/06/03/marshall-marches-black-lives-matter/3133621001/,1,0,0
2020-06-02,Petoskey,Michigan,200,200,200,NA,NA,NA,NA,NA,https://www.petoskeynews.com/featured-pnr/at-the-crossroads-petoskey-demonstrators-share-why-they-rally/article_2a31b201-44d6-5886-8d79-3ba7ec344f39.html,1,0,0
2020-06-02,Saginaw,Michigan,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.youtube.com/watch?v=iJGuYAzoB0M,1,1,1
2020-06-02,Saginaw,Michigan,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.youtube.com/watch?v=iJGuYAzoB0M,1,1,1
2020-06-02,Warren,Michigan,75,100,87.5,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Michigan,https://www.macombdaily.com/news/local/protesters-march-peacefully-on-van-dyke-in-south-warren/article_f7bbe3f8-a51a-11ea-9b5e-dbbcccf9086d.html,1,1,0
2020-06-02,Woodhaven,Michigan,20,20,20,NA,NA,NA,NA,NA,https://www.thenewsherald.com/news/woodhaven-police-get-heads-up-protesters-coming-to-hall-west-chaplain-leads-prayer-for-peace/article_e4c44c10-a536-11ea-8733-6fdb4bf8de4d.html,1,0,0
2020-06-02,Amesbury,Massachusetts,350,350,350,NA,NA,NA,NA,NA,https://www.newburyportnews.com/news/local_news/hundreds-protest-peacefully-in-amesbury/article_1ff09fea-7b34-5f3d-8706-122a8eb6344c.html,1,0,0
2020-06-02,Boston,Massachusetts,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://indianewengland.com/2020/06/george-floyds-death-brought-people-out-to-protest-despite-the-pandemic/,1,1,1
2020-06-02,Boston,Massachusetts,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://indianewengland.com/2020/06/george-floyds-death-brought-people-out-to-protest-despite-the-pandemic/,1,1,1
2020-06-02,Brockton,Massachusetts,400,400,400,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.enterprisenews.com/news/20200603/brockton-officials-say-riots-shouldnt-overshadow-peaceful-rally-desire-for-change,1,1,1
2020-06-02,Brockton,Massachusetts,400,400,400,1,0,1,1,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.enterprisenews.com/news/20200603/brockton-officials-say-riots-shouldnt-overshadow-peaceful-rally-desire-for-change,1,1,1
2020-06-02,Gloucester,Massachusetts,250,250,250,NA,NA,NA,NA,NA,https://www.gloucestertimes.com/news/local_news/seaside-protest-mobilizes-250-protesters-march-from-boulevard-to-city-hall/article_8ecb4224-e2a5-5c9d-b2c8-aada6c2e5c6d.html,1,0,0
2020-06-02,Holyoke,Massachusetts,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.gazettenet.com/Holyoke-marches-against-police-brutality-34577972,1,1,0
2020-06-02,Marlborough,Massachusetts,NA,NA,NA,NA,NA,NA,NA,NA,https://www.communityadvocate.com/2020/06/03/marlborough-protesters-gather-after-facing-scattered-threats-day-before/,1,0,0
2020-06-02,NewBedford,Massachusetts,NA,NA,NA,0,0,0,0,NA,https://www.abc6.com/new-bedford-protesters-gather-for-fifth-straight-day-of-demonstrations/,1,0,1
2020-06-02,Quincy,Massachusetts,4500,4500,4500,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Massachusetts,https://www.patriotledger.com/news/20200602/thousands-gather-in-quincy-center-to-protest-march,1,1,0
2020-06-02,Swampscott,Massachusetts,200,200,200,NA,NA,NA,NA,NA,https://www.salemnews.com/news/local_news/we-are-hurting-swampscott-residents-hold-peaceful-rally-for-black-lives-matter/article_9fc98aa0-df01-5f47-93ef-e9ebb857ad24.html,1,0,0
2020-06-02,Worcester,Massachusetts,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Worcester,Massachusetts,NA,NA,NA,1,0,1,1,NA,NA,0,0,1
2020-06-02,Annapolis,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wbaltv.com/article/columbia-annapolis-baltimore-march-for-george-floyd/32747196,1,0,0
2020-06-02,Baltimore,Maryland,NA,NA,NA,NA,NA,NA,NA,NA,https://www.baltimoresun.com/maryland/howard/columbia/cng-ho-black-lives-matter-march-20200602-y6c2ekvhqnf6xfxoss3ocx22pa-story.html,1,0,0
2020-06-02,Bethesda,Maryland,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maryland,NA,0,1,1
2020-06-02,Columbia,Maryland,1000,1000,1000,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maryland,https://www.baltimoresun.com/maryland/howard/columbia/cng-ho-black-lives-matter-march-20200602-y6c2ekvhqnf6xfxoss3ocx22pa-story.html,1,1,0
2020-06-02,Crofton,Maryland,350,350,350,NA,NA,NA,NA,NA,https://www.capitalgazette.com/news/ac-cn-crofton-protest-20200603-2hum4ppexzftpkejqnokijl4v4-story.html,1,0,0
2020-06-02,LeisureWorld,Maryland,12,12,12,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maryland,NA,0,1,0
2020-06-02,Salisbury,Maryland,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Ellsworth,Maine,200,200,200,NA,NA,NA,NA,NA,https://www.ellsworthamerican.com/maine-news/peaceful-floyd-protest-held-in-ellsworth/,1,0,0
2020-06-02,Portland,Maine,NA,NA,NA,1,0,0,1,NA,NA,0,0,1
2020-06-02,Rockland,Maine,250,250,250,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maine,NA,0,1,0
2020-06-02,Sanford,Maine,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Maine,NA,0,1,0
2020-06-02,Alexandria,Louisiana,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Louisiana,https://www.thetowntalk.com/story/news/2020/06/02/louisiana-george-floyd-protests-alexandria/3126742001/,1,1,0
2020-06-02,BatonRouge,Louisiana,20,20,20,NA,NA,NA,NA,NA,https://www.wbrz.com/news/protesters-return-to-baton-rouge-shopping-center-tuesday-march-across-siegen-lane/,1,0,0
2020-06-02,LakeCharles,Louisiana,100,100,100,NA,NA,NA,NA,NA,https://www.kplctv.com/2020/06/02/peaceful-protesters-march-down-ryan-st-lake-charles/,1,0,0
2020-06-02,NewOrleans,Louisiana,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Louisiana,https://www.nola.com/news/crime_police/article_65196bf2-a5f0-11ea-b725-f3f0aa19f1a6.html,1,1,0
2020-06-02,BowlingGreen,Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bgdailynews.com/news/slide-show-group-gathers-at-fountain-square-for-peaceful-black-lives-matter-protest/collection_fa1f942d-fd6e-5698-a5b7-2db50e896834.html,1,0,0
2020-06-02,Danville,Kentucky,300,300,300,NA,NA,NA,NA,NA,https://www.amnews.com/2020/06/04/danville-protest-remains-peaceful-positive/,1,0,0
2020-06-02,Glasgow,Kentucky,150,150,150,NA,NA,NA,NA,NA,https://www.glasgowdailytimes.com/news/some-who-turned-out-for-tuesdays-prayer-vigil-were-armed-another-group-protested-wednesday/article_fe55cd66-a6a8-11ea-a64f-7bb9a6a9b14f.html,1,0,0
2020-06-02,Harlan,Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,https://www.harlanenterprise.net/2020/06/02/peaceful-protest-lines-harlan-county-bypass/,1,0,0
2020-06-02,Lexington,Kentucky,NA,NA,NA,0,0,0,0,NA,https://www.kentucky.com/news/local/counties/fayette-county/article243221671.html,1,0,1
2020-06-02,Louisville,Kentucky,NA,NA,NA,0,1,0,0,NA,https://www.courier-journal.com/story/news/local/2020/06/02/breonna-taylor-protests-louisville-mayor-meets-protesters-downtown/3128009001/,1,0,1
2020-06-02,Louisville,Kentucky,NA,NA,NA,0,1,0,0,NA,https://www.courier-journal.com/story/news/local/2020/06/02/breonna-taylor-protests-louisville-mayor-meets-protesters-downtown/3128009001/,1,0,1
2020-06-02,Murray,Kentucky,100,100,100,NA,NA,NA,NA,NA,https://www.murrayledger.com/news/local/protesters-recall-pepper-spray-attack-this-is-one-of-2-incidents-with-demonstration-against-injustice/article_a78e88a2-a60c-11ea-981c-73be3d26d813.html,1,0,0
2020-06-02,Paducah,Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,https://www.paducahsun.com/news/protestors-get-audience-with-mccracken-judge-executive/article_2d24e2ef-c916-5b47-8938-321ec64d031f.html,1,0,0
2020-06-02,JunctionCity,Kansas,1,1,1,NA,NA,NA,NA,NA,http://www.junctioncityunion.com/news/one-woman-rally/image_abe95774-a63e-11ea-8d87-c75e376905d8.html,1,0,0
2020-06-02,Manhattan,Kansas,2000,2000,2000,NA,NA,NA,NA,NA,https://themercury.com/news/man-arrested-after-allegedly-hurling-slur-threatening-protesters-tuesday/article_8a3d8e16-b6f3-560c-a2ab-c5604ec027e2.html,1,0,0
2020-06-02,Topeka,Kansas,NA,NA,NA,NA,NA,NA,NA,NA,https://www.cjonline.com/news/20200603/tim-bisel-this-protest-should-make-topeka-proud,1,0,0
2020-06-02,Wichita,Kansas,100,100,100,NA,NA,NA,NA,NA,https://www.ksn.com/news/wichita-teen-leads-large-group-in-peaceful-protest/,1,0,0
2020-06-02,Witchita,Kansas,NA,NA,NA,1,0,1,1,NA,NA,0,0,1
2020-06-02,Witchita,Kansas,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Burlington,Iowa,100,100,100,NA,NA,NA,NA,NA,https://www.thehawkeye.com/news/20200602/peaceful-protest-unites-burlington-against-racism,1,0,0
2020-06-02,Clinton,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,https://www.clintonherald.com/news/local_news/faces-of-protest/collection_1497e8ca-a5a5-11ea-8635-cfed88624c2b.html,1,0,0
2020-06-02,DesMoines,Iowa,800,800,800,0,1,0,0,NA,https://www.iowastatedaily.com/news/des-moines-peaceful-protest-terrace-hill-governors-mansion-june-2-2020-black-lives-matter-movement-des-moines-police-department/article_c7d44728-a553-11ea-b95b-a777ca3d4224.html,1,0,1
2020-06-02,Dubuque,Iowa,200,200,200,NA,NA,NA,NA,NA,http://kwwl.com/2020/06/02/dubuque-naacp-voting/,1,0,0
2020-06-02,IowaCity,Iowa,100,100,100,NA,NA,NA,NA,NA,https://www.thegazette.com/subject/news/public-safety/windows-broken-1-arrested-as-iowa-city-protest-gets-violent-20200603,1,0,0
2020-06-02,MasonCity,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kglonews.com/police-chief-shares-his-experience-visiting-protesters-in-downtown-mason-city-this-week/,1,0,0
2020-06-02,Waterloo,Iowa,NA,NA,NA,NA,NA,NA,NA,NA,https://www.kcrg.com/2020/06/04/two-more-people-arrested-in-connection-to-tuesdays-protest-in-waterloo/,1,0,0
2020-06-02,Evansville,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,https://www.courierpress.com/story/news/2020/06/04/evansville-protester-janice-king-69-hopes-to-see-something-change-after-death-george-floyd/3146988001/,1,0,0
2020-06-02,FortWayne,Indiana,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wane.com/news/local-news/barriers-installed-in-downtown-fort-wayne-where-protesters-gather/,1,0,0
2020-06-02,Indianapolis,Indiana,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,https://www.usatoday.com/story/news/nation/2020/06/03/george-floyd-protests-quincy-mason-minneapolis-washington-curfew/3134191001/,1,1,1
2020-06-02,Kokomo,Indiana,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Indiana,NA,0,1,0
2020-06-02,Valparaiso,Indiana,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Vincennes,Indiana,400,400,400,NA,NA,NA,NA,NA,https://www.wthitv.com/content/news/Over-100-peaceful-protesters-gather-in-Vincennes-citys-mayor-and-police-chief-show-their-support-570965441.html,1,0,0
2020-06-02,Bloomington,Illinois,250,250,250,NA,NA,NA,NA,NA,https://www.pantagraph.com/news/local/quiet-moments-elicit-emotion-during-rally-for-justice-with-250-people-in-downtown-bloomington/article_cb8a80f6-9b53-5758-8af7-4333c9845b51.html,1,0,0
2020-06-02,Canton,Illinois,120,12,66,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.cantondailyledger.com/news/20200603/peaceful-demonstration-held-in-jones-park,1,1,1
2020-06-02,Chicago,Illinois,1000,1000,1000,0,1,0,0,NA,https://chicago.cbslocal.com/2020/06/02/protesters-march-from-wrigley-field-toward-downtown-area-calling-for-justice-for-george-floyd/,1,0,1
2020-06-02,Cicero,Illinois,NA,NA,NA,0,1,0,0,NA,NA,0,0,1
2020-06-02,Cicero,Illinois,NA,NA,NA,0,1,0,0,NA,NA,0,0,1
2020-06-02,Ottawa,Illinois,50,50,50,NA,NA,NA,NA,NA,https://www.mywebtimes.com/lists/2020/06/02/ab7538e3c0984c6eb8a822e8ac9af346/index.xml,1,0,0
2020-06-02,ParkRidge,Illinois,100,100,100,NA,NA,NA,NA,NA,https://www.chicagotribune.com/suburbs/park-ridge/ct-prh-rally-march-tl-0611-20200608-myad5gbstfe3texzgsknc4ursi-story.html,1,0,0
2020-06-02,Rockford,Illinois,NA,NA,NA,NA,NA,NA,NA,NA,https://www.rrstar.com/news/20200603/rockford-police-3-arrested-after-tuesdayrsquos-rallies-ended,1,0,0
2020-06-02,TinleyPark,Illinois,70,150,110,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Illinois,https://www.chicagotribune.com/suburbs/daily-southtown/ct-sta-tinley-park-demonstration-st-0603-20200602-z75p7f45urbl7hgcafwyxstvha-story.html,1,1,1
2020-06-02,Boise,Idaho,NA,NA,NA,0,0,0,0,NA,https://www.idahostatesman.com/news/local/article243246706.html,1,0,1
2020-06-02,Coeurd'Alene,Idaho,NA,NA,NA,0,0,0,0,NA,NA,0,0,1
2020-06-02,Coeurd’Alene,Idaho,25,25,25,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,NA,0,1,0
2020-06-02,Hailey,Idaho,800,800,800,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,NA,0,1,0
2020-06-02,IdahoFalls,Idaho,50,50,50,0,0,0,0,NA,https://www.postregister.com/news/local/protesters-march-to-courthouse-in-idaho-falls-demand-justice-for-george-floyd/article_6577f444-09b2-5436-a53b-b63b0ec74624.html,1,0,1
2020-06-02,Ketchum,Idaho,100,100,100,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,https://www.mtexpress.com/gallery/locals-march-against-injustice/collection_2a9302a4-a5f0-11ea-80a9-333214af650d.html,1,1,0
2020-06-02,Rexburg,Idaho,30,30,30,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,NA,0,1,0
2020-06-02,Sandpoint,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,https://bonnercountydailybee.com/news/2020/jun/03/students-young-adults-peacefully-protest-7/,1,0,0
2020-06-02,TwinFalls,Idaho,300,300,300,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,NA,0,1,0
2020-06-02,Victor,Idaho,200,200,200,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Idaho,NA,0,1,0
2020-06-02,Hilo,Hawaii,100,100,100,NA,NA,NA,NA,NA,https://www.hawaiitribune-herald.com/2020/06/03/hawaii-news/hundreds-gather-in-hilo-for-peaceful-protest-of-george-floyds-death/,1,0,0
2020-06-02,Kailua-Kona,Hawaii,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Hawaii,NA,0,1,0
2020-06-02,Atlanta,Georgia,100,100,100,1,1,1,1,NA,https://www.ajc.com/news/crime--law/for-police-protest-georgia-capitol-turned-into-combat/pmhfmZqW5X8l9zorWCW47M/,1,0,1
2020-06-02,Augusta,Georgia,200,200,200,NA,NA,NA,NA,NA,https://www.wrdw.com/content/news/Augusta-sees-another-peaceful-protest-over-George-Floyd-death-570978191.html,1,0,0
2020-06-02,Braselton,Georgia,100,100,100,NA,NA,NA,NA,NA,https://www.gainesvilletimes.com/news/public-safety/we-have-stay-together-braselton-rally-sends-message-unity/,1,0,0
2020-06-02,Conyers,Georgia,200,200,200,NA,NA,NA,NA,NA,https://www.rockdalenewtoncitizen.com/news/local/peaceful-march-and-protest-for-justice-for-george-floyd-held-in-conyers-tuesday-night/article_83fcd576-a5b0-11ea-b3fa-e3705f8a98e1.html,1,0,0
2020-06-02,Macon,Georgia,1000,1000,1000,NA,NA,NA,NA,NA,https://www.macon.com/news/local/article243217946.html,1,0,0
2020-06-02,Newnan,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,https://times-herald.com/news/2020/06/local-leaders-speak-at-protest,1,0,0
2020-06-02,Savannah,Georgia,NA,NA,NA,NA,NA,NA,NA,NA,https://www.wsav.com/news/local-news/savannah-teen-pledges-to-march-daily-for-a-new-america/,1,0,0
2020-06-02,Valdosta,Georgia,NA,NA,NA,0,0,0,1,NA,NA,0,0,1
2020-06-02,WarnerRobins,Georgia,NA,NA,NA,0,0,0,1,NA,NA,0,0,1
2020-06-02,BocaRaton,Florida,NA,NA,NA,NA,NA,NA,NA,NA,https://www.news-press.com/story/news/local/2020/06/02/george-floyd-protests-west-palm-prepares-possible-afternoon-demonstration/3126365001/,1,0,0
2020-06-02,BoyntonBeach,Florida,NA,NA,NA,NA,NA,NA,NA,NA,https://www.news-press.com/story/news/local/2020/06/02/george-floyd-protests-west-palm-prepares-possible-afternoon-demonstration/3126365001/,1,0,0
2020-06-02,CoralSprings,Florida,20,20,20,NA,NA,NA,NA,NA,https://miami.cbslocal.com/2020/06/02/protesters-gather-in-coral-springs/,1,0,0
2020-06-02,DeLand,Florida,NA,NA,NA,NA,NA,NA,NA,NA,https://www.clickorlando.com/news/local/2020/06/02/officers-will-join-protesters-in-demonstration-in-deland/,1,0,0
2020-06-02,FortMyers,Florida,NA,NA,NA,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,https://www.news-press.com/story/news/local/2020/06/04/george-floyd-peaceful-protesters-take-break-email-local-representatives/3145359001/,1,1,1
2020-06-02,Jacksonville,Florida,100,100,100,0,0,0,0,NA,https://www.actionnewsjax.com/news/local/duval-county/hundreds-gather-peaceful-protest-outside-duval-county-courthouse/MUWYEN3D2BCW7NTXPZQ3BF2CKU/,1,0,1
2020-06-02,Miami,Florida,NA,NA,NA,0,1,0,0,NA,https://miami.cbslocal.com/2020/06/02/protesters-gather-in-coral-springs/,1,0,1
2020-06-02,Naples,Florida,200,200,200,NA,NA,NA,NA,NA,https://www.naplesnews.com/story/news/local/2020/06/03/protesters-reach-naples-second-night-protests/3122706001/,1,0,0
2020-06-02,Nocatee,Florida,200,200,200,NA,NA,NA,NA,NA,https://www.staugustine.com/news/20200602/nocatee-demonstrators-protest-george-floyds-death,1,0,0
2020-06-02,Orlando,Florida,2000,2000,2000,NA,NA,NA,NA,NA,https://www.clickorlando.com/news/florida/2020/06/02/orlando-police-again-use-tear-gas-to-disperse-protesters-who-threw-rocks-bottles-at-them/,1,0,0
2020-06-02,PalmBeach,Florida,1,1,1,0,0,0,0,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Florida,NA,0,1,0
2020-06-02,Pensacola,Florida,20,20,20,NA,NA,NA,NA,NA,https://www.pnj.com/story/news/2020/06/02/pensacola-protests-over-george-floyd-death-stay-peaceful-no-arrests/3127200001/,1,0,0
