"","Date","Location","Attendees","Event (legacy; see tags)","Tags","Curated","Source","Total Articles","City","State Name","State Code","NAME","STNAME","SUMLEV","STATE","COUNTY","PLACE","COUSUB","CONCIT","PRIMGEO_FLAG","FUNCSTAT","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016","POPESTIMATE2017","POPESTIMATE2018","POPESTIMATE2019"
"523",2020-05-30,"Jeffersonville, IN",75,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.newsandtribune.com/news/jeffersonville-chief-weekend-protest-handled-well-by-demonstrators-police/article_29775d92-a46b-11ea-8b5b-cba7d7c07ef4.html",1,"Jeffersonville","Indiana","IN","Jeffersonville","Indiana","162","18","000","38358","00000","00000",0,"A","44953",45026,45162,45496,45587,45688,46223,46600,46866,47252,47443,48126
"524",2020-05-30,"Sierra Vista, AZ",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.myheraldreview.com/news/community/peaceful-blm-protest-planned-for-friday/article_bcc3c5dc-a690-11ea-9aa5-5f5b277db4cc.html",2,"Sierra Vista","Arizona","AZ","Sierra Vista","Arizona","162","04","000","66820","00000","00000",0,"A","43888",45276,45401,46324,46545,45174,43670,43480,43201,42963,44308,43045
"525",2020-05-30,"Sioux Falls, SD",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.bhpioneer.com/blogs/blog_three/a-tale-of-two-rallies/article_140a7440-a4f1-11ea-b6ad-2b7519911b27.html",1,"Sioux Falls","South Dakota","SD","Sioux Falls","South Dakota","162","46","000","59020","00000","00000",0,"A","153888",153978,154533,156471,159847,163478,167050,170183,173503,177636,180398,183793
"526",2020-05-30,"Houma, LA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailycomet.com/news/20200613/march-for-justice-over-100-people-march-in-houma-protest-saturday",1,"Houma","Louisiana","LA","Houma","Louisiana","162","22","000","36255","00000","00000",0,"N","33727",33664,33632,33613,33573,33815,33989,34025,33713,33242,32970,32696
"527",2020-05-30,"Canton, OH",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.indeonline.com/news/20200601/peace-and-protest-in-canton-for-fourth-straight-night",3,"Canton","Ohio","OH","Canton","Ohio","162","39","000","12000","00000","00000",0,"A","73007",73403,73427,73181,73147,72915,72634,72173,71629,71156,70752,70447
"528",2020-05-30,"Lawrenceville, GA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.11alive.com/article/news/local/mynews/lawrenceville/taking-a-different-perspective-of-protests-in-gwinnett-county/85-0a0eade0-4060-4b65-8b90-99b842e41d00",1,"Lawrenceville","Georgia","GA","Lawrenceville","Georgia","162","13","000","45488","00000","00000",0,"A","28546",27219,27297,27670,28041,28423,28713,29079,29419,29650,29685,30834
"529",2020-05-30,"Marquette, MI",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.miningjournal.net/news/front-page-news/2020/06/monday-protest-draws-hundreds/",1,"Marquette","Michigan","MI","Marquette","Michigan","162","26","000","51900","00000","00000",0,"A","21355",21366,21356,21406,21514,21488,21484,21296,20558,20627,20644,20995
"530",2020-05-30,"Elizabethtown, KY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kentucky.com/news/state/kentucky/article243161386.html",1,"Elizabethtown","Kentucky","KY","Elizabethtown","Kentucky","162","21","000","24274","00000","00000",0,"A","28531",28055,28425,28668,28837,29348,29435,29003,29175,29510,30108,30289
"531",2020-05-30,"Winchester, KY",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.winchestersun.com/2020/05/31/rally-protests-police-killings-of-blacks/",1,"Winchester","Kentucky","KY","Winchester","Kentucky","162","21","000","83676","00000","00000",0,"A","18368",18359,18355,18254,18367,18284,18306,18310,18389,18396,18522,18548
"532",2020-05-30,"Sedalia, MO",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.sedaliademocrat.com/free/crowd-gathers-for-peaceful-black-lives-matter-protest/article_eda32492-a495-11ea-99bb-3b18bf81b359.html",1,"Sedalia","Missouri","MO","Sedalia","Missouri","162","29","000","66440","00000","00000",0,"A","21387",21514,21541,21536,21617,21577,21582,21620,21597,21689,21683,21629
"533",2020-05-30,"Manitowoc, WI",40,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.htrnews.com/story/news/2020/06/03/manitowoc-george-floyd-protest-organizers-aim-bridge-racial-divide/5317157002/",1,"Manitowoc","Wisconsin","WI","Manitowoc","Wisconsin","162","55","000","48500","00000","00000",0,"A","33736",33741,33688,33545,33401,33271,33004,32857,32835,32625,32602,32579
"534",2020-05-30,"Millville, NJ",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.nj.com/news/2020/06/nj-has-had-dozens-of-george-floyd-protests-so-far-heres-whats-happened-at-them.html",1,"Millville","New Jersey","NJ","Millville","New Jersey","162","34","000","46680","00000","00000",0,"A","28400",28417,28492,28637,28583,28518,28323,28100,27902,27672,27578,27391
"535",2020-05-30,"Newnan, GA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://times-herald.com/news/2020/06/local-leaders-speak-at-protest",1,"Newnan","Georgia","GA","Newnan","Georgia","162","13","000","55020","00000","00000",0,"A","33039",32905,33050,33440,33767,34423,35697,36787,37992,38922,39828,41581
"536",2020-05-30,"Centreville, MD",150,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.myeasternshoremd.com/qa/news/crowd-turns-out-for-peaceful-black-lives-matter-protest/article_9f5cc077-5126-51e7-be7e-4e7c480e8459.html",1,"Centreville","Maryland","MD","Centreville","Maryland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",2020-05-30,"Huntington, OH",400,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.irontontribune.com/2020/06/03/locals-rally-in-wake-of-floyd-death-ironton-case-is-also-raised-at-huntington-event/",1,"Huntington","Ohio","OH","Huntington","Ohio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",2020-05-30,"Alfred, NY",12,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wellsvilledaily.com/news/20200603/alfred-protesters-taking-stand",1,"Alfred","New York","NY","Alfred","New York",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",2020-05-30,"Weatherford, TX",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.weatherforddemocrat.com/news/weatherford-graduate-organizes-peaceful-march-to-protest-death-of-george-floyd/article_1aca7340-a44a-11ea-ad63-bf9d3bf32061.html",1,"Weatherford","Texas","TX","Weatherford","Texas","162","48","000","76864","00000","00000",0,"A","25250",25743,25938,26216,26758,27234,27904,28753,29597,30703,31822,33547
"540",2020-05-30,"Terre Haute, IN",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.tribstar.com/news/local_news/eight-arrested-in-protest-at-courthouse/article_f430b510-681c-5356-a22e-b92a7f89ef97.html",1,"Terre Haute","Indiana","IN","Terre Haute","Indiana","162","18","000","75428","00000","00000",0,"A","60785",60785,60787,60993,61176,60921,60785,60596,60683,60816,60775,60622
"541",2020-05-30,"Rock Island, IL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://qctimes.com/news/local/black-lives-matter-protest-tonight-in-davenport/article_0e3d4fe4-6a1a-50e0-b310-a6fcb72e1d87.html",1,"Rock Island","Illinois","IL","Rock Island","Illinois","162","17","000","65078","00000","00000",0,"A","39018",38985,38978,38979,38932,38896,38778,38530,38160,37812,37431,37176
"542",2020-05-30,"Vail, CO",1,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.vaildaily.com/news/watch-black-lives-matter-rally-attracts-hundreds-in-vail/",1,"Vail","Colorado","CO","Vail","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",2020-05-30,"New Lenox, IL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.chicagotribune.com/suburbs/daily-southtown/ct-sta-new-lenox-demonstration-st-0605-20200604-md3pr6ugyrhxxjjhg2sw5b52oy-story.html",1,"New Lenox","Illinois","IL","New Lenox","Illinois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544",2020-05-30,"Cardiff, Encinitas, CA",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.encinitasadvocate.com/news/story/2020-06-04/nightly-peaceful-grows-at-cardiff-kook",1,"Cardiff, Encinitas","California","CA","Encinitas","California","162","06","000","22678","00000","00000",0,"A","59518",59526,59684,60264,60890,61555,62023,62590,62921,62884,62750,62709
"545",2020-05-31,"Des Moines, IA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.kglonews.com/des-moines-police-kneel-in-solidarity-with-group-of-protesters/",15,"Des Moines","Iowa","IA","Des Moines","Iowa","162","19","000","21000","00000","00000",0,"A","203433",204220,205032,207924,210244,212026,214350,215243,216308,216662,215994,214237
"546",2020-05-31,"Waterbury, CT",20,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.courant.com/news/connecticut/hc-news-george-floyd-connecticut-protest-84-20200531-20200531-iqrb2lcypvewddnaqgg6wysxmu-story.html",8,"Waterbury","Connecticut","CT","Waterbury","Connecticut","162","09","000","80000","00000","00000",0,"A","110366",110309,110350,110074,110019,109733,109524,108993,108453,108277,108123,107568
"547",2020-05-31,"Tippecanoe County Courhouse, Lafayette, IN",1200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.jconline.com/story/news/2020/06/05/fencing-temporary-lights-go-up-around-courthouse-4th-demonstration-week-expected-saturday/3160950001/",10,"Tippecanoe County Courhouse, Lafayette","Indiana","IN","Lafayette","Indiana","162","18","000","40788","00000","00000",0,"A","67140",68864,68925,69916,70163,70976,71012,71143,71960,72110,72233,71721
"548",2020-05-31,"Austin, TX",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://thedailytexan.com/05/31/20-this-is-nothing-new-Austinites-protest-after-deaths-of-Michael-Ramos-George-Floyd",16,"Austin","Texas","TX","Austin","Texas","162","48","000","05000","00000","00000",0,"A","790390",801829,806164,828459,854482,875003,901170,921114,939447,951553,962469,978908
"549",2020-05-31,"Mobile, AL",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.al.com/news/2020/06/mobile-city-council-praises-peaceful-protests-but-asks-residents-to-stay-home-rather-than-cause-unrest.html",4,"Mobile","Alabama","AL","Mobile","Alabama","162","01","000","50000","00000","00000",0,"A","195111",194659,194577,193801,193761,193288,192582,191975,191472,190190,189809,188720
"550",2020-05-31,"Eugene, OR",7000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dailyemerald.com/news/police-fire-pellets-tear-gas-at-late-night-protesters-sunday-police-chief-responds/article_cd4a4450-a49a-11ea-a6fd-73b64efe150a.html",17,"Eugene","Oregon","OR","Eugene","Oregon","162","41","000","23850","00000","00000",0,"A","156185",156431,156527,157424,158238,158441,160260,162910,165927,169391,170701,172622
"551",2020-05-31,"Great Falls, MT",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.greatfallstribune.com/story/news/2020/05/31/something-needs-change-residents-rally-against-police-brutality/5300953002/",3,"Great Falls","Montana","MT","Great Falls","Montana","162","30","000","32800","00000","00000",0,"A","58505",59121,59243,59411,59284,59549,59359,59281,58915,58879,58751,58434
"552",2020-05-31,"State Capitol, Lansing, MI",1000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.mlive.com/news/2020/05/thousands-gather-at-michigan-capitol-for-protest-against-police-brutality.html",18,"State Capitol, Lansing","Michigan","MI","Lansing","Michigan","162","26","000","46000","00000","00000",0,"A","114297",114265,114321,114559,114661,114734,115093,115324,116569,117730,117931,118210
"553",2020-05-31,"Johnson Square, Savannah, GA",200,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.wsav.com/news/local-news/live-updates-protesters-gather-in-downtown-savannah-over-george-floyd-death/",5,"Johnson Square, Savannah","Georgia","GA","Savannah","Georgia","162","13","000","69000","00000","00000",0,"A","136286",136918,137412,140414,142327,142600,143883,145160,145818,145804,145817,144464
"554",2020-05-31,"Spokane, WA",3500,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.spokesman.com/stories/2020/may/31/protesters-gather-in-downtown-spokane-to-demonstra/",13,"Spokane","Washington","WA","Spokane","Washington","162","53","000","67000","00000","00000",0,"A","208916",209455,209525,209042,209304,210036,211095,212545,215191,217415,219332,222081
"555",2020-05-31,"Sioux Falls, SD",3000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dakotanewsnow.com/content/news/Its-heart-wrenching-Sioux-Falls-leaders-decry-violence-following-protest-570925481.html",17,"Sioux Falls","South Dakota","SD","Sioux Falls","South Dakota","162","46","000","59020","00000","00000",0,"A","153888",153978,154533,156471,159847,163478,167050,170183,173503,177636,180398,183793
"556",2020-05-31,"Columbus, OH",250,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.dispatch.com/news/20200531/pastors-lament-pain-of-protesters-police-violence-encourage-peaceful-protest",6,"Columbus","Ohio","OH","Columbus","Ohio","162","39","000","18000","00000","00000",0,"A","787033",789018,790943,800607,812740,827797,841673,854950,866894,881694,890869,898553
"557",2020-05-31,"Bogert Park, Bozeman, MT",2000,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.bozemandailychronicle.com/news/bozeman-turns-out-for-peaceful-march-and-rally/article_03f4fda8-9537-5da0-85d5-0edc8e0356c7.html",3,"Bogert Park, Bozeman","Montana","MT","Bozeman","Montana","162","30","000","08950","00000","00000",0,"A","37280",37273,37320,38077,38629,39773,41631,43327,45187,46907,48437,49831
"558",2020-05-31,"DeKalb, IL",NA,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.daily-chronicle.com/2020/05/31/sunday-protest-in-dekalb-updates-lincoln-highway-annie-glidden-re-open-for-traffic/ad4fmfl/",6,"DeKalb","Illinois","IL","DeKalb","Illinois","162","17","000","19161","00000","00000",0,"A","43862",44123,44101,43708,43503,43251,43240,42967,42764,42783,42699,42847
"559",2020-05-31,"State College, PA",100,"Racial Injustice","Civil Rights; For racial justice; For greater accountability; Police","Yes","https://www.centredaily.com/latest-news/article243137621.html",7,"State College","Pennsylvania","PA","State College","Pennsylvania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
